acqUNIXTime	acqDateTimestamp	VGHB_41738(mbar)	VGHB_41740(mbar)	VGI_2(°C)	VGHB_41779(°C)	VAC.VGI_3(°C)	VGI_1(°C)	VGHB_41752(°C)	
1439395431.947	20150812_180351		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395432.147	20150812_180352		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395432.346	20150812_180352		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395432.547	20150812_180352		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395432.774	20150812_180352		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395433.049	20150812_180353		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395433.248	20150812_180353		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395433.448	20150812_180353		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395433.649	20150812_180353		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395433.848	20150812_180353		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395434.075	20150812_180354		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395434.348	20150812_180354		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395434.548	20150812_180354		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395434.748	20150812_180354		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395434.948	20150812_180354		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395435.148	20150812_180355		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395435.374	20150812_180355		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395435.648	20150812_180355		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395435.848	20150812_180355		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395436.048	20150812_180356		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395436.248	20150812_180356		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395436.448	20150812_180356		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395436.670	20150812_180356		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395436.873	20150812_180356		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395437.148	20150812_180357		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395437.348	20150812_180357		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395437.548	20150812_180357		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395437.748	20150812_180357		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395437.948	20150812_180357		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395438.174	20150812_180358		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395438.448	20150812_180358		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395438.647	20150812_180358		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395438.848	20150812_180358		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395439.174	20150812_180359		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395439.350	20150812_180359		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395439.550	20150812_180359		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395439.751	20150812_180359		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395439.951	20150812_180359		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395440.172	20150812_180400		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395440.377	20150812_180400		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395440.651	20150812_180400		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395440.851	20150812_180400		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395441.052	20150812_180401		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395441.251	20150812_180401		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395441.451	20150812_180401		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395441.675	20150812_180401		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395441.877	20150812_180401		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395442.152	20150812_180402		1.300000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.100000E-8	
1439395442.351	20150812_180402		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395442.551	20150812_180402		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395442.752	20150812_180402		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395442.952	20150812_180402		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395443.178	20150812_180403		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395443.451	20150812_180403		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395443.652	20150812_180403		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395443.851	20150812_180403		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395444.051	20150812_180404		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395444.252	20150812_180404		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395444.477	20150812_180404		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395444.751	20150812_180404		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395444.952	20150812_180404		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395445.151	20150812_180405		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395445.351	20150812_180405		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395445.552	20150812_180405		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395445.777	20150812_180405		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395446.052	20150812_180406		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395446.252	20150812_180406		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395446.452	20150812_180406		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395446.653	20150812_180406		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395446.852	20150812_180406		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395447.079	20150812_180407		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395447.352	20150812_180407		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395447.552	20150812_180407		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395447.753	20150812_180407		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395447.953	20150812_180407		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395448.152	20150812_180408		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395448.378	20150812_180408		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395448.652	20150812_180408		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395448.852	20150812_180408		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395449.179	20150812_180409		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395449.454	20150812_180409		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395449.678	20150812_180409		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395449.952	20150812_180409		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395450.179	20150812_180410		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395450.477	20150812_180410		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395450.680	20150812_180410		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395450.977	20150812_180410		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395451.180	20150812_180411		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395451.482	20150812_180411		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395451.754	20150812_180411		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395451.981	20150812_180411		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395452.181	20150812_180412		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395452.479	20150812_180412		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395452.655	20150812_180412		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395452.855	20150812_180412		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395453.056	20150812_180413		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395453.254	20150812_180413		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395453.481	20150812_180413		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395453.756	20150812_180413		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395453.957	20150812_180413		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395454.156	20150812_180414		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395454.357	20150812_180414		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395454.557	20150812_180414		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395454.797	20150812_180414		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395455.057	20150812_180415		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395455.256	20150812_180415		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395455.456	20150812_180415		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395455.656	20150812_180415		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395455.856	20150812_180415		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395456.083	20150812_180416		1.400000E-8	1.000000E+4	6.499987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395456.358	20150812_180416		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395456.559	20150812_180416		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395456.759	20150812_180416		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395456.957	20150812_180416		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395457.158	20150812_180417		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395457.381	20150812_180417		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395457.658	20150812_180417		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395457.859	20150812_180417		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395458.059	20150812_180418		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395458.259	20150812_180418		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395458.460	20150812_180418		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395458.685	20150812_180418		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395458.961	20150812_180418		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395459.284	20150812_180419		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395459.483	20150812_180419		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395459.687	20150812_180419		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395459.863	20150812_180419		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395460.064	20150812_180420		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395460.287	20150812_180420		1.400000E-8	1.000000E+4	6.199987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395460.491	20150812_180420		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395460.764	20150812_180420		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395460.965	20150812_180420		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395461.165	20150812_180421		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395461.365	20150812_180421		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395461.567	20150812_180421		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395461.789	20150812_180421		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395461.990	20150812_180421		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395462.192	20150812_180422		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395462.466	20150812_180422		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395462.666	20150812_180422		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395462.866	20150812_180422		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395463.068	20150812_180423		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395463.267	20150812_180423		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395463.491	20150812_180423		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395463.768	20150812_180423		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395463.968	20150812_180423		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395464.168	20150812_180424		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	9.999992E-9	1.099999E-8	1.200000E-8	
1439395464.368	20150812_180424		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395464.568	20150812_180424		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395464.793	20150812_180424		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395464.991	20150812_180424		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395465.195	20150812_180425		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395465.468	20150812_180425		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395465.667	20150812_180425		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395465.868	20150812_180425		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395466.068	20150812_180426		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395466.268	20150812_180426		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395466.494	20150812_180426		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395466.767	20150812_180426		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395466.969	20150812_180426		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395467.167	20150812_180427		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395467.367	20150812_180427		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395467.567	20150812_180427		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395467.795	20150812_180427		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395468.070	20150812_180428		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395468.269	20150812_180428		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395468.469	20150812_180428		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395468.670	20150812_180428		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395468.869	20150812_180428		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395469.093	20150812_180429		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.200000E-8	
1439395469.370	20150812_180429		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395469.571	20150812_180429		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395469.771	20150812_180429		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395469.972	20150812_180429		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395470.172	20150812_180430		1.400000E-8	1.000000E+4	6.399987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395470.395	20150812_180430		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395470.595	20150812_180430		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395470.871	20150812_180430		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395471.072	20150812_180431		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395471.271	20150812_180431		1.400000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.100000E-8	
1439395471.472	20150812_180431		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395471.672	20150812_180431		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395471.895	20150812_180431		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395472.096	20150812_180432		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.099999E-8	1.099999E-8	1.200000E-8	
1439395472.374	20150812_180432		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395472.573	20150812_180432		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395472.774	20150812_180432		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395472.975	20150812_180432		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395473.174	20150812_180433		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395473.400	20150812_180433		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395473.675	20150812_180433		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395473.874	20150812_180433		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395474.075	20150812_180434		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395474.275	20150812_180434		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
1439395474.474	20150812_180434		1.300000E-8	1.000000E+4	6.299987E-9	1.000000E-9	1.199999E-8	1.099999E-8	1.100000E-8	
